Country Name,Country Code,Indicator Name,Indicator Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Botswana,BWA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,7.27103666502741,4.4108164127457,4.65343333313143,7.73045262695321,7.99500163230401,7.5669617968263,8.79786792956764,11.4213715888462,12.5157266243059,13.1082615783899,10.6832879446458,10.1943088818582,9.12126997871537,9.38297991865096,15.8831953744724,8.25216474809579,6.45908032753933,7.96432677331418,5.52742256973405,5.58300460501415,7.43766395501298,6.14062100548899,7.84972449665809,7.75589586882507,11.4373575514438,4.61370471983027
Central African Republic,CAF,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,4.20596458197278,4.3182670468816,4.17341749186714,4.36741257653043,4.24503233197878,3.97132611746406,4.09362189984071,4.20124430816439,3.71752474190111,3.96488281409775,3.68825996279489,3.62179398567083,3.58055031084329,3.39543222609504,3.97305432115166,3.92935674521375,3.6567012814317,,,,,,,,,
Central Europe and the Baltics,CEB,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,13.8179768217103,16.2289686190588,15.5977511621288,13.8954997725086,14.1328669244884,12.3615068475293,11.288538270195,10.3025341089814,9.95881721763744,8.56557570987365,8.55361588161146,7.92586633896816,7.69989529256074,7.75569427333346,8.11671700651862,6.84245446229318,6.50752274152012,6.32120909967476,6.35862860363782,6.26274761922774,6.13574725517758,6.40163953891346,6.48900884061937,6.39593154619537,6.53257782027193,
Switzerland,CHE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,9.20697271071868,8.83886366817818,8.3311868134382,8.44556753607489,7.5151400532055,6.36398655841108,6.60973761573701,6.14127354519232,6.04887836609962,5.41010110453708,5.3178873632739,5.21486213139208,4.99952589460064,5.03116934540012,5.3216473935624,4.62748231500535,4.42277973110459,4.26631680194464,4.03954933294601,4.55999885870572,4.61250372879968,4.36211949336879,4.46099046907445,4.38886027719289,4.44237957615325,2.1082504826139
Channel Islands,CHI,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,6.12669762732528,5.98078906236895,6.43782279117883,7.058017099756,5.91024854973688,5.06157312069949,5.28331578740644,5.41095119538087,4.92739529402512,4.03983292989044,3.29910000419388,2.77052275403508,2.87823129040777,3.31836438418314,3.7362022539735,2.89384915392518,2.90182561390452,3.52510039100491,3.59701334304443,3.7640034763261,4.82755306531029,5.3971622936419,5.26903793030906,4.65241781550272,4.24439975371893,1.29934068286281
China,CHN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,8.98436666121125,9.35811097592032,10.0117424141336,9.11284789262419,9.11244078783346,8.7801603686921,4.19461839833408,4.58931225127819,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,1.09067506657074,1.11544451555118,1.19701655086909,1.12636181747122,1.32371042795774,1.68973204905227,1.36067599152238,1.31604360712483,1.47058428225888,1.40399855602527,1.71180659620278,4.04344459076363,3.95929255140939,4.21111668899684,3.99182051785074,1.50622739528075
Cameroon,CMR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,3.67593915442682,6.04566367175191,4.76962025237726,4.73561292477898,4.22294563528364,4.93758943695521,6.44204379333119,4.1352942959551,8.48466801340185,5.54414787509384,5.40497240696753,4.74381275082178,4.00986343949288,2.27058867934974,5.08010078629331,3.04636997794784,5.62437097486166,5.1050190297282,7.56111655753142,7.31215061806796,7.0668667630888,8.13081262109681,8.3071190703279,8.66995237929682,8.80891660888961,7.13534067687559
"Congo, Dem. Rep.",COD,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,0.116533139111435,0.0988016318204998,0.010702872956898,0.00909327097947519,0.478001951841303,0.12067896013083,0.111641025138817,0.0764029715734843,0.0705345316487248,0.359290987933954,0.000956194584706174,0.035793511368544,0.0514743172654784,0.376205306165348,,
"Congo, Rep.",COG,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,1.06760732408049,0.630758183319347,,,0.79098011964422,0.470616642802466,1.02678392666374,1.03846068480859,1.05743513160552,0.635247640128228,,,0.535026531416576,0.445265233455631,1.35575372842216,0.432835813258715,0.407837451363465,0.661710094070652,0.551211660219724,0.597614561680556,0.923139370248544,0.932705842034384,,,,
Colombia,COL,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,7.2292431461378,10.3647754017498,9.25337531885129,9.07449416691757,8.83044689708908,8.30662252233001,9.84526279544197,8.67625091255039,7.57253613697491,7.81878536892937,7.66679008779926,8.21156610721207,7.44710778248662,6.749950135906,7.82728510732362,7.42324775591558,5.92857718532515,6.37583761092681,7.02818340469642,7.5519879183493,11.2346080616094,13.1661287090721,11.9602679643097,12.3873830529324,13.2179825302544,5.12510160368679
Comoros,COM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,48.0084876218802,,,,,,,,25.9347886247757,37.5100836172989,42.7128281790112,45.5314865256035,42.4698824475989,50.2487652905123,41.4028489910021,40.2201939594629,42.2958178576916,43.8902443806034,,50.1794658629425,53.1963626798564,46.7158698247662,47.2712177495687,49.3342875094234,51.1217128842715,26.8359915308607
Cabo Verde,CPV,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,34.7379730709843,36.4906974652177,37.1622124658064,39.8043336189614,45.1170822760219,45.4886790814636,48.0751633156319,53.5942088119001,54.9231451425693,53.5715483460627,50.0156825058858,59.3033475846824,66.2890017138096,60.8366649214962,62.0475054667979,61.4665615121818,55.9852200719273,58.6095229440917,57.4129478012745,50.6765198253176,57.5770252964962,55.4918558520979,56.6947164170659,53.9615198017069,56.3983825778219,39.9289228764332
Costa Rica,CRI,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,20.6551164049811,19.6046598579216,19.9373873305786,19.7613784989348,20.1954893578087,25.1265284470009,22.7438793004657,21.8651279213346,22.2704794466318,22.2117488901232,22.906577703843,20.8705667544808,22.3214260417398,23.196828937529,20.5634850406393,19.3862751896658,18.7877942757276,18.3263881553045,20.04995370882,18.9413096506465,19.8763598756152,20.2603493491788,19.3627805381231,18.9608711422689,18.8321292850006,7.39670081663466
Caribbean small states,CSS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,67.6696850396247,55.789193162905,56.1581030322847,55.904753188551,57.8885357893164,56.6162481275657,56.7139723607045,54.6406001827884,55.8473091500216,62.1039985313913,49.4585339321378,48.9086001955181,46.715623181985,43.2485582253144,45.308413771024,41.4271210011699,37.9032927271637,37.9049375349984,38.1604926268524,51.3523563397059,57.061568307135,61.5111644869156,,64.0213406434195,,
Cuba,CUB,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,25.6847677051114,28.8466994030123,35.9615960666439,36.0405929338045,36.2445042288289,36.0954897859495,32.387418682779,31.2192065827734,39.7754978543786,27.7981250962992
Cayman Islands,CYM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,19.0783863217773,21.7564926606562,23.0107427628697,22.9249967854464,
Cyprus,CYP,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,43.8101673960213,40.5068637387048,40.6591429356872,41.1707253099401,42.7509955418637,42.5783030988759,41.4466970399496,40.466114792003,36.9233992822692,34.4469455735844,32.8582578213493,31.4608992852721,30.2123213476248,23.0721980450911,19.4768802092257,16.5158654780542,17.6334016697952,18.884168659114,19.9739355894182,19.1515765017533,18.1642437344193,19.4157944602732,19.2582903298622,18.015195727117,16.359904958884,3.25334403486803
Czechia,CZE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,9.07931447698491,8.70410404878797,7.17161766115953,6.83869251436916,6.61602840945255,6.19429939097993,6.14825307715415,6.71199717454913,5.88777287949394,5.4845372382769,5.1616295403327,4.84040165727123,4.43445747875682,4.46759691385973,4.53409641459577,4.44194268922711,4.32095646732176,4.27082373365615,2.25067195159652
Germany,DEU,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,4.22695111403368,4.20174106692255,4.3697233753678,4.3579541734814,4.28524520112067,4.16277140826167,3.9036434004569,3.94101652624659,3.6672444488734,3.62308642166072,3.74397094257305,3.66717391835551,3.32089965156299,3.25056266580947,3.65001703720925,3.4029452952582,3.17099699365075,3.16834234137214,3.26424669696109,3.3108026297203,3.2165753581813,3.26818949190576,3.20126777424182,3.15927311804057,3.18432406584116,
Djibouti,DJI,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,2.77159764338937,2.417472277257,2.15202018163471,4.4711499756533,3.79916629162916,4.19165506799058,4.02836140323133,3.90344981614471,2.72729777817316,2.71207989228007,2.46641731821736,3.19606892501927,2.21829108463811,2.13288169495177,4.00593945029092,4.27682290970346,4.57503378740749,4.48144519477964,0.675465824410758,0.692443145698759,0.876450979140399,1.239360736582,0.873006638296947,1.24915956905024,,
Dominica,DMA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,39.0845798579997,36.1116177275216,34.9967595593,31.0018811228104,32.5239737351789,29.4841905902175,29.4534540108011,28.7108144953785,28.7888424471909,32.491146038163,32.9143549073922,35.952085998518,38.0730327314336,36.5781809299006,37.8630212046533,40.2186222924701,43.9567487586348,36.3447171556048,36.6474351934908,79.3036259588745,77.6027893090393,75.7492333641886,77.0034003595319,75.0777803673294,,
Denmark,DNK,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,5.62181194633968,5.08651360235641,5.07832734270908,5.1267907951499,5.30041481711759,4.97390350523884,5.29492221567598,5.83278402377125,5.4786666072258,5.07567968383554,4.22177176388086,3.86796744605313,3.62423814183082,3.26415546077385,3.6977316313082,3.50569510265295,3.43607846191306,3.43302234557901,3.44411124155201,3.94928374232169,3.96852946795647,4.46653400306382,4.62423721590235,4.49513143884502,,
Dominican Republic,DOM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,42.1790259356709,44.0133448659335,45.2019984494789,45.0295944617573,48.1883284491626,48.4597919278864,50.3219308657962,48.4437661922845,48.8086507403998,45.5499886558562,46.4324367130375,45.7470539457856,42.8447930503721,44.9416384388013,50.7259994237106,33.9187482172691,30.9567620538201,31.0901794302013,31.920334926719,33.2102450361596,36.0112108151393,37.0272414705104,37.8276483039692,37.7075260451732,,
Algeria,DZA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,0.976638479965647,0.68581599888312,0.527401573569811,0.5800519939778,0.750374408625828,0.534761702227844,0.392735345525801,0.392350205138552,0.475289538965656,0.496957474451068,0.915438622972477,0.751217242491807,0.453811508259686,0.44269400560344,0.363152035783373,0.200787778540167
East Asia & Pacific (excluding high income),EAP,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,8.46368845432154,8.03966012529844,9.39316451898135,8.72349673192982,9.35287465194778,9.19107149983161,5.68568841158376,6.01486109053837,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,7.68118463885836,7.79496230508184,7.62140699667883,7.25040749993106,7.81900666146406,8.21083446259594,7.56160154579247,6.88098154720143,6.2759599522817,8.17832181385028,7.36712241168389,6.35991765177578,6.08928752979491,6.34114023371809,6.86385684004503,8.09115439603028,8.06703356909317,8.42475311662344,8.43657707105224,8.91660013878657,
East Asia & Pacific,EAS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,6.52933077076499,4.52034749741315,4.65256075263687,4.58409973384477,4.88320474982241,4.53956807709639,5.05536098330593,5.55402782227635,4.58695822335375,4.81005987191646,4.74708160509454,4.51082540541168,4.86458407265085,4.81850088680257,5.54143134358829,5.41376343081223,5.52749791143892,5.83980531872596,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,12.6757343827425,10.5674272353719,10.1101379456661,9.63249047038589,11.9696684312086,10.4124930716458,9.57150658387701,9.76041632299568,10.8636747775265,11.0488568279914,12.2893894768961,11.0327268642829,11.337204413041,11.5392981409605,12.1802475035594,
Europe & Central Asia,ECS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,8.18827481690771,8.20016731308259,8.0261946874165,8.04479280979583,7.92823487797419,7.26847958659445,6.93913845686261,6.78958003845935,6.54117698511542,6.21450204711646,6.58023835126262,6.09534082228679,5.93856449343227,,6.21770896265535,5.50501397837456,,5.10379862131057,5.28130320215557,5.36513732547865,5.70865848863797,5.69893463468356,5.73887618873869,5.69711148130103,5.88031683327319,
Ecuador,ECU,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,6.06220398642836,5.87978512058014,5.5403677811902,6.59411804670234,7.0533208606174,7.63630520762304,7.7065693107817,7.31079266561834,5.56846149980232,5.16605784989537,4.25094060604746,3.46171158987691,3.8953978865126,3.56418680184768,4.27975909284884,4.00829938738596,3.44145569412256,3.93964853451565,4.527991609933,5.13772535912232,7.26210635800955,8.60674491760498,8.95682150051345,8.97020800789137,8.79127924655659,3.15107120772066
"Egypt, Arab Rep.",EGY,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,22.2775263951735,25.5017793594306,27.1448890320157,23.453443877551,29.6058437767308,27.6150379506641,25.6360784704242,25.1431143880909,23.4493003594164,23.8646563233042,23.4602387045104,22.1727857884793,23.2600567593135,22.1033620703823,26.3556090573448,27.9186257966218,19.8350795910994,22.2689516535566,15.0618816301747,16.9167392820722,18.3580254142999,9.83217494490592,20.1424149906588,24.6108510877487,26.6354738662113,12.1540960837403
